6988	0080B	910	11108	3	0
6997	0287B	110	11108	2	0
6997	0287B	110	11108	2	0
6997	0287B	110	11108	2	0
6998	0287B	110	11108	1	0
7514	8030P	300	11108	1	0
7514	1278P	810	11108	1	0
3545	0287B	120	11108	3	0
3836	1139P	100	11108	4	0
3836	1139P	100	11108	2	0
3836	1139P	100	11108	2	0
4821	1139P	150	11108	1	0
4821	1278P	805	11108	1	0
4821	1139P	150	11108	3	0
4838	1139P	100	11108	2	0
4838	1139P	100	11108	4	0
4838	1139P	100	11108	2	0
4838	1139P	100	11108	2	0
4838	1139P	100	11108	2	0
4838	1139P	100	11108	3	0
5386	1130P	105	11108	1	0
5386	1130P	105	11108	2	0
5386	1130P	105	11108	2	0
5386	1130P	105	11108	1	0
5386	1130P	105	11108	2	0
5614	1139P	100	11108	1	0
5614	1139P	100	11108	3	0
5614	1139P	100	11108	1	0
5614	1139P	100	11108	1	0
5614	1139P	100	11108	1	0
5621	0344B	120	11108	2	0
5621	1278P	810	11108	1	0
5621	1278P	805	11108	2	0
5621	0344B	120	11108	2	0
5621	0344B	120	11108	2	0
5638	1139P	100	11108	4	0
5638	1139P	100	11108	4	0
3942	1139P	100	11108	2	0
3942	1139P	100	11108	2	0
4300	0344B	120	11108	2	0
4300	0287B	120	11108	2	0
